playing,user,song
9,60a102fd16cd1820722eaf02,607ed5df4ef34ab07b52a8a1
3,60a102fd16cd1820722eaf03,607ed5df4ef34ab07b52a8a1
2,60a102fd16cd1820722eaf04,607ed5df4ef34ab07b52a8a1
3,60a102fd16cd1820722eaf05,607ed5df4ef34ab07b52a8a1
2,60a102fd16cd1820722eaf06,607ed5df4ef34ab07b52a8a1
6,60a102fd16cd1820722eaf07,607ed5df4ef34ab07b52a8a1
9,60a102fd16cd1820722eaf08,607ed5df4ef34ab07b52a8a1
9,60a102fd16cd1820722eaf09,607ed5df4ef34ab07b52a8a1
1,60a102fd16cd1820722eaf0a,607ed5df4ef34ab07b52a8a1
8,60a102fd16cd1820722eaf0b,607ed5df4ef34ab07b52a8a1
1,60a102fd16cd1820722eaf0c,607ed5df4ef34ab07b52a8a1
5,60a102fd16cd1820722eaf0d,607ed5df4ef34ab07b52a8a1
7,60a102fd16cd1820722eaf0e,607ed5df4ef34ab07b52a8a1
3,60a102fd16cd1820722eaf0f,607ed5df4ef34ab07b52a8a1
9,60a102fd16cd1820722eaf10,607ed5df4ef34ab07b52a8a1
7,60a102fd16cd1820722eaf11,607ed5df4ef34ab07b52a8a1
6,60a102fd16cd1820722eaf12,607ed5df4ef34ab07b52a8a1
8,60a102fd16cd1820722eaf13,607ed5df4ef34ab07b52a8a1
3,60a102fd16cd1820722eaf14,607ed5df4ef34ab07b52a8a1
8,60a102fd16cd1820722eaf15,607ed5df4ef34ab07b52a8a1
7,60a102fd16cd1820722eaf16,607ed5df4ef34ab07b52a8a1
2,60a102fd16cd1820722eaf17,607ed5df4ef34ab07b52a8a1
6,60a102fd16cd1820722eaf18,607ed5df4ef34ab07b52a8a1
2,60a102fd16cd1820722eaf19,607ed5df4ef34ab07b52a8a1
4,60a102fd16cd1820722eaef2,607ed5df4ef34ab07b52a8a2
6,60a102fd16cd1820722eaef3,607ed5df4ef34ab07b52a8a2
2,60a102fd16cd1820722eaef4,607ed5df4ef34ab07b52a8a2
3,60a102fd16cd1820722eaef5,607ed5df4ef34ab07b52a8a2
3,60a102fd16cd1820722eaef6,607ed5df4ef34ab07b52a8a2
1,60a102fd16cd1820722eaef7,607ed5df4ef34ab07b52a8a2
1,60a102fd16cd1820722eaef8,607ed5df4ef34ab07b52a8a2
7,60a102fd16cd1820722eaef9,607ed5df4ef34ab07b52a8a2
9,60a102fd16cd1820722eaefa,607ed5df4ef34ab07b52a8a2
4,60a102fd16cd1820722eaefb,607ed5df4ef34ab07b52a8a2
1,60a102fd16cd1820722eaefc,607ed5df4ef34ab07b52a8a2
1,60a102fd16cd1820722eaefd,607ed5df4ef34ab07b52a8a2
7,60a102fd16cd1820722eaefe,607ed5df4ef34ab07b52a8a2
6,60a102fd16cd1820722eaeff,607ed5df4ef34ab07b52a8a2
8,60a102fd16cd1820722eaf00,607ed5df4ef34ab07b52a8a2
6,60a102fd16cd1820722eaf01,607ed5df4ef34ab07b52a8a2
3,60a102fd16cd1820722eaf02,607ed5df4ef34ab07b52a8a2
8,60a102fd16cd1820722eaf03,607ed5df4ef34ab07b52a8a2
8,60a102fd16cd1820722eaf04,607ed5df4ef34ab07b52a8a2
3,60a102fd16cd1820722eaf05,607ed5df4ef34ab07b52a8a2
5,60a102fd16cd1820722eaf06,607ed5df4ef34ab07b52a8a2
4,60a102fd16cd1820722eaf07,607ed5df4ef34ab07b52a8a2
8,60a102fd16cd1820722eaf08,607ed5df4ef34ab07b52a8a2
9,60a102fd16cd1820722eaf09,607ed5df4ef34ab07b52a8a2
4,60a102fd16cd1820722eaf0a,607ed5df4ef34ab07b52a8a2
4,60a102fd16cd1820722eaf0b,607ed5df4ef34ab07b52a8a2
2,60a102fd16cd1820722eaf0c,607ed5df4ef34ab07b52a8a2
7,60a102fd16cd1820722eaf0d,607ed5df4ef34ab07b52a8a2
7,60a102fd16cd1820722eaf0e,607ed5df4ef34ab07b52a8a2
7,60a102fd16cd1820722eaf0f,607ed5df4ef34ab07b52a8a2
5,60a102fd16cd1820722eaf10,607ed5df4ef34ab07b52a8a2
5,60a102fd16cd1820722eaf11,607ed5df4ef34ab07b52a8a2
5,60a102fd16cd1820722eaf12,607ed5df4ef34ab07b52a8a2
8,60a102fd16cd1820722eaf13,607ed5df4ef34ab07b52a8a2
9,60a102fd16cd1820722eaf14,607ed5df4ef34ab07b52a8a2
1,60a102fd16cd1820722eaf15,607ed5df4ef34ab07b52a8a2
1,60a102fd16cd1820722eaf16,607ed5df4ef34ab07b52a8a2
1,60a102fd16cd1820722eaf17,607ed5df4ef34ab07b52a8a2
5,60a102fd16cd1820722eaf18,607ed5df4ef34ab07b52a8a2
3,60a102fd16cd1820722eaf19,607ed5df4ef34ab07b52a8a2
2,60a102fd16cd1820722eaef2,607ed5df4ef34ab07b52a8a3
1,60a102fd16cd1820722eaef3,607ed5df4ef34ab07b52a8a3
1,60a102fd16cd1820722eaef4,607ed5df4ef34ab07b52a8a3
4,60a102fd16cd1820722eaef5,607ed5df4ef34ab07b52a8a3
1,60a102fd16cd1820722eaef6,607ed5df4ef34ab07b52a8a3
6,60a102fd16cd1820722eaef7,607ed5df4ef34ab07b52a8a3
1,60a102fd16cd1820722eaef8,607ed5df4ef34ab07b52a8a3
9,60a102fd16cd1820722eaef9,607ed5df4ef34ab07b52a8a3
5,60a102fd16cd1820722eaefa,607ed5df4ef34ab07b52a8a3
9,60a102fd16cd1820722eaefb,607ed5df4ef34ab07b52a8a3
7,60a102fd16cd1820722eaefc,607ed5df4ef34ab07b52a8a3
4,60a102fd16cd1820722eaefd,607ed5df4ef34ab07b52a8a3
3,60a102fd16cd1820722eaefe,607ed5df4ef34ab07b52a8a3
7,60a102fd16cd1820722eaeff,607ed5df4ef34ab07b52a8a3
9,60a102fd16cd1820722eaf00,607ed5df4ef34ab07b52a8a3
2,60a102fd16cd1820722eaf01,607ed5df4ef34ab07b52a8a3
9,60a102fd16cd1820722eaf02,607ed5df4ef34ab07b52a8a3
6,60a102fd16cd1820722eaf03,607ed5df4ef34ab07b52a8a3
8,60a102fd16cd1820722eaf04,607ed5df4ef34ab07b52a8a3
2,60a102fd16cd1820722eaf05,607ed5df4ef34ab07b52a8a3
3,60a102fd16cd1820722eaf06,607ed5df4ef34ab07b52a8a3
2,60a102fd16cd1820722eaf07,607ed5df4ef34ab07b52a8a3
1,60a102fd16cd1820722eaf08,607ed5df4ef34ab07b52a8a3
2,60a102fd16cd1820722eaf09,607ed5df4ef34ab07b52a8a3
1,60a102fd16cd1820722eaf0a,607ed5df4ef34ab07b52a8a3
2,60a102fd16cd1820722eaf0b,607ed5df4ef34ab07b52a8a3
1,60a102fd16cd1820722eaf0c,607ed5df4ef34ab07b52a8a3
3,60a102fd16cd1820722eaf0d,607ed5df4ef34ab07b52a8a3
5,60a102fd16cd1820722eaf0e,607ed5df4ef34ab07b52a8a3
4,60a102fd16cd1820722eaf0f,607ed5df4ef34ab07b52a8a3
4,60a102fd16cd1820722eaf10,607ed5df4ef34ab07b52a8a3
2,60a102fd16cd1820722eaf11,607ed5df4ef34ab07b52a8a3
1,60a102fd16cd1820722eaf12,607ed5df4ef34ab07b52a8a3
9,60a102fd16cd1820722eaf13,607ed5df4ef34ab07b52a8a3
9,60a102fd16cd1820722eaf14,607ed5df4ef34ab07b52a8a3
4,60a102fd16cd1820722eaf15,607ed5df4ef34ab07b52a8a3
4,60a102fd16cd1820722eaf16,607ed5df4ef34ab07b52a8a3
1,60a102fd16cd1820722eaf17,607ed5df4ef34ab07b52a8a3
6,60a102fd16cd1820722eaf18,607ed5df4ef34ab07b52a8a3
1,60a102fd16cd1820722eaf19,607ed5df4ef34ab07b52a8a3
7,60a102fd16cd1820722eaef2,607ed5df4ef34ab07b52a8a4
6,60a102fd16cd1820722eaef3,607ed5df4ef34ab07b52a8a4
8,60a102fd16cd1820722eaef4,607ed5df4ef34ab07b52a8a4
2,60a102fd16cd1820722eaef5,607ed5df4ef34ab07b52a8a4
7,60a102fd16cd1820722eaef6,607ed5df4ef34ab07b52a8a4
2,60a102fd16cd1820722eaef7,607ed5df4ef34ab07b52a8a4
1,60a102fd16cd1820722eaef8,607ed5df4ef34ab07b52a8a4
4,60a102fd16cd1820722eaef9,607ed5df4ef34ab07b52a8a4
5,60a102fd16cd1820722eaefa,607ed5df4ef34ab07b52a8a4
3,60a102fd16cd1820722eaefb,607ed5df4ef34ab07b52a8a4
3,60a102fd16cd1820722eaefc,607ed5df4ef34ab07b52a8a4
2,60a102fd16cd1820722eaefd,607ed5df4ef34ab07b52a8a4
3,60a102fd16cd1820722eaefe,607ed5df4ef34ab07b52a8a4
2,60a102fd16cd1820722eaeff,607ed5df4ef34ab07b52a8a4
3,60a102fd16cd1820722eaf00,607ed5df4ef34ab07b52a8a4
7,60a102fd16cd1820722eaf01,607ed5df4ef34ab07b52a8a4
7,60a102fd16cd1820722eaf02,607ed5df4ef34ab07b52a8a4
1,60a102fd16cd1820722eaf03,607ed5df4ef34ab07b52a8a4
2,60a102fd16cd1820722eaf04,607ed5df4ef34ab07b52a8a4
9,60a102fd16cd1820722eaf05,607ed5df4ef34ab07b52a8a4
7,60a102fd16cd1820722eaf06,607ed5df4ef34ab07b52a8a4
9,60a102fd16cd1820722eaf07,607ed5df4ef34ab07b52a8a4
5,60a102fd16cd1820722eaf08,607ed5df4ef34ab07b52a8a4
6,60a102fd16cd1820722eaf09,607ed5df4ef34ab07b52a8a4
7,60a102fd16cd1820722eaf0a,607ed5df4ef34ab07b52a8a4
1,60a102fd16cd1820722eaf0b,607ed5df4ef34ab07b52a8a4
4,60a102fd16cd1820722eaf0c,607ed5df4ef34ab07b52a8a4
5,60a102fd16cd1820722eaf0d,607ed5df4ef34ab07b52a8a4
1,60a102fd16cd1820722eaf0e,607ed5df4ef34ab07b52a8a4
2,60a102fd16cd1820722eaf0f,607ed5df4ef34ab07b52a8a4
2,60a102fd16cd1820722eaf10,607ed5df4ef34ab07b52a8a4
6,60a102fd16cd1820722eaf11,607ed5df4ef34ab07b52a8a4
3,60a102fd16cd1820722eaf12,607ed5df4ef34ab07b52a8a4
1,60a102fd16cd1820722eaf13,607ed5df4ef34ab07b52a8a4
2,60a102fd16cd1820722eaf14,607ed5df4ef34ab07b52a8a4
2,60a102fd16cd1820722eaf15,607ed5df4ef34ab07b52a8a4
6,60a102fd16cd1820722eaf16,607ed5df4ef34ab07b52a8a4
7,60a102fd16cd1820722eaf17,607ed5df4ef34ab07b52a8a4
7,60a102fd16cd1820722eaf18,607ed5df4ef34ab07b52a8a4
4,60a102fd16cd1820722eaf19,607ed5df4ef34ab07b52a8a4
4,60a102fd16cd1820722eaef2,607ed5df4ef34ab07b52a8a5
9,60a102fd16cd1820722eaef3,607ed5df4ef34ab07b52a8a5
8,60a102fd16cd1820722eaef4,607ed5df4ef34ab07b52a8a5
9,60a102fd16cd1820722eaef5,607ed5df4ef34ab07b52a8a5
1,60a102fd16cd1820722eaef6,607ed5df4ef34ab07b52a8a5
1,60a102fd16cd1820722eaef7,607ed5df4ef34ab07b52a8a5
9,60a102fd16cd1820722eaef8,607ed5df4ef34ab07b52a8a5
8,60a102fd16cd1820722eaef9,607ed5df4ef34ab07b52a8a5
3,60a102fd16cd1820722eaefa,607ed5df4ef34ab07b52a8a5
1,60a102fd16cd1820722eaefb,607ed5df4ef34ab07b52a8a5
1,60a102fd16cd1820722eaefc,607ed5df4ef34ab07b52a8a5
6,60a102fd16cd1820722eaefd,607ed5df4ef34ab07b52a8a5
8,60a102fd16cd1820722eaefe,607ed5df4ef34ab07b52a8a5
6,60a102fd16cd1820722eaeff,607ed5df4ef34ab07b52a8a5
9,60a102fd16cd1820722eaf00,607ed5df4ef34ab07b52a8a5
2,60a102fd16cd1820722eaf01,607ed5df4ef34ab07b52a8a5
9,60a102fd16cd1820722eaf02,607ed5df4ef34ab07b52a8a5
8,60a102fd16cd1820722eaf03,607ed5df4ef34ab07b52a8a5
3,60a102fd16cd1820722eaf04,607ed5df4ef34ab07b52a8a5
9,60a102fd16cd1820722eaf05,607ed5df4ef34ab07b52a8a5
5,60a102fd16cd1820722eaf06,607ed5df4ef34ab07b52a8a5
5,60a102fd16cd1820722eaf07,607ed5df4ef34ab07b52a8a5
9,60a102fd16cd1820722eaf08,607ed5df4ef34ab07b52a8a5
6,60a102fd16cd1820722eaf09,607ed5df4ef34ab07b52a8a5
8,60a102fd16cd1820722eaf0a,607ed5df4ef34ab07b52a8a5
1,60a102fd16cd1820722eaf0b,607ed5df4ef34ab07b52a8a5
2,60a102fd16cd1820722eaf0c,607ed5df4ef34ab07b52a8a5
2,60a102fd16cd1820722eaf0d,607ed5df4ef34ab07b52a8a5
7,60a102fd16cd1820722eaf0e,607ed5df4ef34ab07b52a8a5
5,60a102fd16cd1820722eaf0f,607ed5df4ef34ab07b52a8a5
6,60a102fd16cd1820722eaf10,607ed5df4ef34ab07b52a8a5
2,60a102fd16cd1820722eaf11,607ed5df4ef34ab07b52a8a5
7,60a102fd16cd1820722eaf12,607ed5df4ef34ab07b52a8a5
1,60a102fd16cd1820722eaf13,607ed5df4ef34ab07b52a8a5
6,60a102fd16cd1820722eaf14,607ed5df4ef34ab07b52a8a5
4,60a102fd16cd1820722eaf15,607ed5df4ef34ab07b52a8a5
3,60a102fd16cd1820722eaf16,607ed5df4ef34ab07b52a8a5
7,60a102fd16cd1820722eaf17,607ed5df4ef34ab07b52a8a5
6,60a102fd16cd1820722eaf18,607ed5df4ef34ab07b52a8a5
8,60a102fd16cd1820722eaf19,607ed5df4ef34ab07b52a8a5
4,60a102fd16cd1820722eaef2,607ed5df4ef34ab07b52a8a6
4,60a102fd16cd1820722eaef3,607ed5df4ef34ab07b52a8a6
4,60a102fd16cd1820722eaef4,607ed5df4ef34ab07b52a8a6
8,60a102fd16cd1820722eaef5,607ed5df4ef34ab07b52a8a6
3,60a102fd16cd1820722eaef6,607ed5df4ef34ab07b52a8a6
1,60a102fd16cd1820722eaef7,607ed5df4ef34ab07b52a8a6
4,60a102fd16cd1820722eaef8,607ed5df4ef34ab07b52a8a6
8,60a102fd16cd1820722eaef9,607ed5df4ef34ab07b52a8a6
8,60a102fd16cd1820722eaefa,607ed5df4ef34ab07b52a8a6
7,60a102fd16cd1820722eaefb,607ed5df4ef34ab07b52a8a6
3,60a102fd16cd1820722eaefc,607ed5df4ef34ab07b52a8a6
9,60a102fd16cd1820722eaefd,607ed5df4ef34ab07b52a8a6
1,60a102fd16cd1820722eaefe,607ed5df4ef34ab07b52a8a6
4,60a102fd16cd1820722eaeff,607ed5df4ef34ab07b52a8a6
2,60a102fd16cd1820722eaf00,607ed5df4ef34ab07b52a8a6
9,60a102fd16cd1820722eaf01,607ed5df4ef34ab07b52a8a6
3,60a102fd16cd1820722eaf02,607ed5df4ef34ab07b52a8a6
1,60a102fd16cd1820722eaf03,607ed5df4ef34ab07b52a8a6
2,60a102fd16cd1820722eaf04,607ed5df4ef34ab07b52a8a6
2,60a102fd16cd1820722eaf05,607ed5df4ef34ab07b52a8a6
6,60a102fd16cd1820722eaf06,607ed5df4ef34ab07b52a8a6
9,60a102fd16cd1820722eaf07,607ed5df4ef34ab07b52a8a6
6,60a102fd16cd1820722eaf08,607ed5df4ef34ab07b52a8a6
6,60a102fd16cd1820722eaf09,607ed5df4ef34ab07b52a8a6
9,60a102fd16cd1820722eaf0a,607ed5df4ef34ab07b52a8a6
5,60a102fd16cd1820722eaf0b,607ed5df4ef34ab07b52a8a6
9,60a102fd16cd1820722eaf0c,607ed5df4ef34ab07b52a8a6
8,60a102fd16cd1820722eaf0d,607ed5df4ef34ab07b52a8a6
3,60a102fd16cd1820722eaf0e,607ed5df4ef34ab07b52a8a6
1,60a102fd16cd1820722eaf0f,607ed5df4ef34ab07b52a8a6
1,60a102fd16cd1820722eaf10,607ed5df4ef34ab07b52a8a6
1,60a102fd16cd1820722eaf11,607ed5df4ef34ab07b52a8a6
3,60a102fd16cd1820722eaf12,607ed5df4ef34ab07b52a8a6
8,60a102fd16cd1820722eaf13,607ed5df4ef34ab07b52a8a6
4,60a102fd16cd1820722eaf14,607ed5df4ef34ab07b52a8a6
6,60a102fd16cd1820722eaf15,607ed5df4ef34ab07b52a8a6
4,60a102fd16cd1820722eaf16,607ed5df4ef34ab07b52a8a6
9,60a102fd16cd1820722eaf17,607ed5df4ef34ab07b52a8a6
8,60a102fd16cd1820722eaf18,607ed5df4ef34ab07b52a8a6
8,60a102fd16cd1820722eaf19,607ed5df4ef34ab07b52a8a6
6,60a102fd16cd1820722eaef2,607ed5df4ef34ab07b52a8a7
6,60a102fd16cd1820722eaef3,607ed5df4ef34ab07b52a8a7
1,60a102fd16cd1820722eaef4,607ed5df4ef34ab07b52a8a7
4,60a102fd16cd1820722eaef5,607ed5df4ef34ab07b52a8a7
4,60a102fd16cd1820722eaef6,607ed5df4ef34ab07b52a8a7
1,60a102fd16cd1820722eaef7,607ed5df4ef34ab07b52a8a7
6,60a102fd16cd1820722eaef8,607ed5df4ef34ab07b52a8a7
1,60a102fd16cd1820722eaef9,607ed5df4ef34ab07b52a8a7
6,60a102fd16cd1820722eaefa,607ed5df4ef34ab07b52a8a7
4,60a102fd16cd1820722eaefb,607ed5df4ef34ab07b52a8a7
5,60a102fd16cd1820722eaefc,607ed5df4ef34ab07b52a8a7
9,60a102fd16cd1820722eaefd,607ed5df4ef34ab07b52a8a7
3,60a102fd16cd1820722eaefe,607ed5df4ef34ab07b52a8a7
4,60a102fd16cd1820722eaeff,607ed5df4ef34ab07b52a8a7
4,60a102fd16cd1820722eaf00,607ed5df4ef34ab07b52a8a7
2,60a102fd16cd1820722eaf01,607ed5df4ef34ab07b52a8a7
9,60a102fd16cd1820722eaf02,607ed5df4ef34ab07b52a8a7
2,60a102fd16cd1820722eaf03,607ed5df4ef34ab07b52a8a7
7,60a102fd16cd1820722eaf04,607ed5df4ef34ab07b52a8a7
4,60a102fd16cd1820722eaf05,607ed5df4ef34ab07b52a8a7
6,60a102fd16cd1820722eaf06,607ed5df4ef34ab07b52a8a7
4,60a102fd16cd1820722eaf07,607ed5df4ef34ab07b52a8a7
2,60a102fd16cd1820722eaf08,607ed5df4ef34ab07b52a8a7
6,60a102fd16cd1820722eaf09,607ed5df4ef34ab07b52a8a7
9,60a102fd16cd1820722eaf0a,607ed5df4ef34ab07b52a8a7
6,60a102fd16cd1820722eaf0b,607ed5df4ef34ab07b52a8a7
7,60a102fd16cd1820722eaf0c,607ed5df4ef34ab07b52a8a7
9,60a102fd16cd1820722eaf0d,607ed5df4ef34ab07b52a8a7
8,60a102fd16cd1820722eaf0e,607ed5df4ef34ab07b52a8a7
3,60a102fd16cd1820722eaf0f,607ed5df4ef34ab07b52a8a7
5,60a102fd16cd1820722eaf10,607ed5df4ef34ab07b52a8a7
2,60a102fd16cd1820722eaf11,607ed5df4ef34ab07b52a8a7
9,60a102fd16cd1820722eaf12,607ed5df4ef34ab07b52a8a7
3,60a102fd16cd1820722eaf13,607ed5df4ef34ab07b52a8a7
6,60a102fd16cd1820722eaf14,607ed5df4ef34ab07b52a8a7
6,60a102fd16cd1820722eaf15,607ed5df4ef34ab07b52a8a7
7,60a102fd16cd1820722eaf16,607ed5df4ef34ab07b52a8a7
8,60a102fd16cd1820722eaf17,607ed5df4ef34ab07b52a8a7
4,60a102fd16cd1820722eaf18,607ed5df4ef34ab07b52a8a7
9,60a102fd16cd1820722eaf19,607ed5df4ef34ab07b52a8a7
5,60a102fd16cd1820722eaef2,607ed5df4ef34ab07b52a8a8
4,60a102fd16cd1820722eaef3,607ed5df4ef34ab07b52a8a8
9,60a102fd16cd1820722eaef4,607ed5df4ef34ab07b52a8a8
8,60a102fd16cd1820722eaef5,607ed5df4ef34ab07b52a8a8
6,60a102fd16cd1820722eaef6,607ed5df4ef34ab07b52a8a8
4,60a102fd16cd1820722eaef7,607ed5df4ef34ab07b52a8a8
8,60a102fd16cd1820722eaef8,607ed5df4ef34ab07b52a8a8
3,60a102fd16cd1820722eaef9,607ed5df4ef34ab07b52a8a8
4,60a102fd16cd1820722eaefa,607ed5df4ef34ab07b52a8a8
8,60a102fd16cd1820722eaefb,607ed5df4ef34ab07b52a8a8
5,60a102fd16cd1820722eaefc,607ed5df4ef34ab07b52a8a8
6,60a102fd16cd1820722eaefd,607ed5df4ef34ab07b52a8a8
3,60a102fd16cd1820722eaefe,607ed5df4ef34ab07b52a8a8
5,60a102fd16cd1820722eaeff,607ed5df4ef34ab07b52a8a8
3,60a102fd16cd1820722eaf00,607ed5df4ef34ab07b52a8a8
4,60a102fd16cd1820722eaf01,607ed5df4ef34ab07b52a8a8
3,60a102fd16cd1820722eaf02,607ed5df4ef34ab07b52a8a8
7,60a102fd16cd1820722eaf03,607ed5df4ef34ab07b52a8a8
2,60a102fd16cd1820722eaf04,607ed5df4ef34ab07b52a8a8
4,60a102fd16cd1820722eaf05,607ed5df4ef34ab07b52a8a8
4,60a102fd16cd1820722eaf06,607ed5df4ef34ab07b52a8a8
7,60a102fd16cd1820722eaf07,607ed5df4ef34ab07b52a8a8
1,60a102fd16cd1820722eaf08,607ed5df4ef34ab07b52a8a8
8,60a102fd16cd1820722eaf09,607ed5df4ef34ab07b52a8a8
9,60a102fd16cd1820722eaf0a,607ed5df4ef34ab07b52a8a8
8,60a102fd16cd1820722eaf0b,607ed5df4ef34ab07b52a8a8
6,60a102fd16cd1820722eaf0c,607ed5df4ef34ab07b52a8a8
5,60a102fd16cd1820722eaf0d,607ed5df4ef34ab07b52a8a8
5,60a102fd16cd1820722eaf0e,607ed5df4ef34ab07b52a8a8
6,60a102fd16cd1820722eaf0f,607ed5df4ef34ab07b52a8a8
8,60a102fd16cd1820722eaf10,607ed5df4ef34ab07b52a8a8
1,60a102fd16cd1820722eaf11,607ed5df4ef34ab07b52a8a8
2,60a102fd16cd1820722eaf12,607ed5df4ef34ab07b52a8a8
9,60a102fd16cd1820722eaf13,607ed5df4ef34ab07b52a8a8
6,60a102fd16cd1820722eaf14,607ed5df4ef34ab07b52a8a8
4,60a102fd16cd1820722eaf15,607ed5df4ef34ab07b52a8a8
5,60a102fd16cd1820722eaf16,607ed5df4ef34ab07b52a8a8
8,60a102fd16cd1820722eaf17,607ed5df4ef34ab07b52a8a8
2,60a102fd16cd1820722eaf18,607ed5df4ef34ab07b52a8a8
8,60a102fd16cd1820722eaf19,607ed5df4ef34ab07b52a8a8
3,60a102fd16cd1820722eaef2,607ed5df4ef34ab07b52a8a9
3,60a102fd16cd1820722eaef3,607ed5df4ef34ab07b52a8a9
6,60a102fd16cd1820722eaef4,607ed5df4ef34ab07b52a8a9
1,60a102fd16cd1820722eaef5,607ed5df4ef34ab07b52a8a9
4,60a102fd16cd1820722eaef6,607ed5df4ef34ab07b52a8a9
8,60a102fd16cd1820722eaef7,607ed5df4ef34ab07b52a8a9
4,60a102fd16cd1820722eaef8,607ed5df4ef34ab07b52a8a9
7,60a102fd16cd1820722eaef9,607ed5df4ef34ab07b52a8a9
9,60a102fd16cd1820722eaefa,607ed5df4ef34ab07b52a8a9
3,60a102fd16cd1820722eaefb,607ed5df4ef34ab07b52a8a9
4,60a102fd16cd1820722eaefc,607ed5df4ef34ab07b52a8a9
8,60a102fd16cd1820722eaefd,607ed5df4ef34ab07b52a8a9
9,60a102fd16cd1820722eaefe,607ed5df4ef34ab07b52a8a9
9,60a102fd16cd1820722eaeff,607ed5df4ef34ab07b52a8a9
1,60a102fd16cd1820722eaf00,607ed5df4ef34ab07b52a8a9
5,60a102fd16cd1820722eaf01,607ed5df4ef34ab07b52a8a9
4,60a102fd16cd1820722eaf02,607ed5df4ef34ab07b52a8a9
6,60a102fd16cd1820722eaf03,607ed5df4ef34ab07b52a8a9
9,60a102fd16cd1820722eaf04,607ed5df4ef34ab07b52a8a9
7,60a102fd16cd1820722eaf05,607ed5df4ef34ab07b52a8a9
1,60a102fd16cd1820722eaf06,607ed5df4ef34ab07b52a8a9
2,60a102fd16cd1820722eaf07,607ed5df4ef34ab07b52a8a9
9,60a102fd16cd1820722eaf08,607ed5df4ef34ab07b52a8a9
5,60a102fd16cd1820722eaf09,607ed5df4ef34ab07b52a8a9
1,60a102fd16cd1820722eaf0a,607ed5df4ef34ab07b52a8a9
8,60a102fd16cd1820722eaf0b,607ed5df4ef34ab07b52a8a9
7,60a102fd16cd1820722eaf0c,607ed5df4ef34ab07b52a8a9
3,60a102fd16cd1820722eaf0d,607ed5df4ef34ab07b52a8a9
6,60a102fd16cd1820722eaf0e,607ed5df4ef34ab07b52a8a9
9,60a102fd16cd1820722eaf0f,607ed5df4ef34ab07b52a8a9
2,60a102fd16cd1820722eaf10,607ed5df4ef34ab07b52a8a9
7,60a102fd16cd1820722eaf11,607ed5df4ef34ab07b52a8a9
2,60a102fd16cd1820722eaf12,607ed5df4ef34ab07b52a8a9
2,60a102fd16cd1820722eaf13,607ed5df4ef34ab07b52a8a9
7,60a102fd16cd1820722eaf14,607ed5df4ef34ab07b52a8a9
5,60a102fd16cd1820722eaf15,607ed5df4ef34ab07b52a8a9
9,60a102fd16cd1820722eaf16,607ed5df4ef34ab07b52a8a9
6,60a102fd16cd1820722eaf17,607ed5df4ef34ab07b52a8a9
3,60a102fd16cd1820722eaf18,607ed5df4ef34ab07b52a8a9
1,60a102fd16cd1820722eaf19,607ed5df4ef34ab07b52a8a9
2,60a102fd16cd1820722eaef2,607ed5df4ef34ab07b52a8aa
9,60a102fd16cd1820722eaef3,607ed5df4ef34ab07b52a8aa
6,60a102fd16cd1820722eaef4,607ed5df4ef34ab07b52a8aa
8,60a102fd16cd1820722eaef5,607ed5df4ef34ab07b52a8aa
5,60a102fd16cd1820722eaef6,607ed5df4ef34ab07b52a8aa
3,60a102fd16cd1820722eaef7,607ed5df4ef34ab07b52a8aa
3,60a102fd16cd1820722eaef8,607ed5df4ef34ab07b52a8aa
8,60a102fd16cd1820722eaef9,607ed5df4ef34ab07b52a8aa
8,60a102fd16cd1820722eaefa,607ed5df4ef34ab07b52a8aa
6,60a102fd16cd1820722eaefb,607ed5df4ef34ab07b52a8aa
6,60a102fd16cd1820722eaefc,607ed5df4ef34ab07b52a8aa
7,60a102fd16cd1820722eaefd,607ed5df4ef34ab07b52a8aa
2,60a102fd16cd1820722eaefe,607ed5df4ef34ab07b52a8aa
9,60a102fd16cd1820722eaeff,607ed5df4ef34ab07b52a8aa
7,60a102fd16cd1820722eaf00,607ed5df4ef34ab07b52a8aa
8,60a102fd16cd1820722eaf01,607ed5df4ef34ab07b52a8aa
6,60a102fd16cd1820722eaf02,607ed5df4ef34ab07b52a8aa
3,60a102fd16cd1820722eaf03,607ed5df4ef34ab07b52a8aa
6,60a102fd16cd1820722eaf04,607ed5df4ef34ab07b52a8aa
5,60a102fd16cd1820722eaf05,607ed5df4ef34ab07b52a8aa
1,60a102fd16cd1820722eaf06,607ed5df4ef34ab07b52a8aa
7,60a102fd16cd1820722eaf07,607ed5df4ef34ab07b52a8aa
2,60a102fd16cd1820722eaf08,607ed5df4ef34ab07b52a8aa
8,60a102fd16cd1820722eaf09,607ed5df4ef34ab07b52a8aa
2,60a102fd16cd1820722eaf0a,607ed5df4ef34ab07b52a8aa
1,60a102fd16cd1820722eaf0b,607ed5df4ef34ab07b52a8aa
9,60a102fd16cd1820722eaf0c,607ed5df4ef34ab07b52a8aa
2,60a102fd16cd1820722eaf0d,607ed5df4ef34ab07b52a8aa
1,60a102fd16cd1820722eaf0e,607ed5df4ef34ab07b52a8aa
1,60a102fd16cd1820722eaf0f,607ed5df4ef34ab07b52a8aa
8,60a102fd16cd1820722eaf10,607ed5df4ef34ab07b52a8aa
5,60a102fd16cd1820722eaf11,607ed5df4ef34ab07b52a8aa
